# The IANA media type registry: every registered type, carried byte for byte as the registry
# states it. A string literal equal to a row's identifier is the publisher's own identifier
# written into a repository, which is a citation no English word can make; nothing here is an
# English label, so this is never matched against a declared name and never placed as prose.
#
# Columns: concept, prefLabel, altLabel, broader, kind, module, definition, note.
# concept and prefLabel are the registered template, byte for byte. broader and module name the
# registry the type is filed under. definition is empty for every row because the registry
# publishes none. note carries the registry's reference, and its own deprecation statement where
# it makes one — a deprecated identifier is still the registry's identifier, so the row stays.
#
# Source: IANA media types, https://www.iana.org/assignments/media-types/ (application.csv, audio.csv, font.csv, haptics.csv, image.csv, message.csv, model.csv, multipart.csv, text.csv, video.csv), retrieved 2026-08-19
#   (the registry states no revision, so the file set is the citation, pinned by the SHA-256
#   ContentDigest states over the ten CSVs: fd3eea02e8610628e4a3b6eb0b66a415fdbf973ce1e73e667be24b12cd505aeb).
# Licence: CC0 1.0 (https://www.iana.org/help/licensing-terms — "IANA and IETF intend that
#   the Protocol Registries may be freely used by any party for any purpose", with both
#   organisations' rights "subject to the Creative Commons CC0 1.0 dedication").
# Generated by MediaTypeExtraction: 2344 media types.
application/vnd.cmmf-efd+xml	application/vnd.cmmf-efd+xml		application	media-type	application		[Jason_Cloud]
application/vnd.cmmf-encoder-configuration+json	application/vnd.cmmf-encoder-configuration+json		application	media-type	application		[Jason_Cloud]
application/vnd.cncf.helm.chart.content.v1.tar+gzip	application/vnd.cncf.helm.chart.content.v1.tar+gzip		application	media-type	application		[Andrew_Block]
application/vnd.cncf.helm.chart.provenance.v1.prov	application/vnd.cncf.helm.chart.provenance.v1.prov		application	media-type	application		[Andrew_Block]
application/vnd.cncf.helm.config.v1+json	application/vnd.cncf.helm.config.v1+json		application	media-type	application		[Andrew_Block]
application/vnd.coffeescript	application/vnd.coffeescript		application	media-type	application		[Devyn_Collier_Johnson]
application/vnd.collabio.xodocuments.document	application/vnd.collabio.xodocuments.document		application	media-type	application		[Alexey_Meandrov]
application/vnd.collabio.xodocuments.document-template	application/vnd.collabio.xodocuments.document-template		application	media-type	application		[Alexey_Meandrov]
application/vnd.collabio.xodocuments.presentation	application/vnd.collabio.xodocuments.presentation		application	media-type	application		[Alexey_Meandrov]
application/vnd.collabio.xodocuments.presentation-template	application/vnd.collabio.xodocuments.presentation-template		application	media-type	application		[Alexey_Meandrov]
application/vnd.collabio.xodocuments.spreadsheet	application/vnd.collabio.xodocuments.spreadsheet		application	media-type	application		[Alexey_Meandrov]
application/vnd.collabio.xodocuments.spreadsheet-template	application/vnd.collabio.xodocuments.spreadsheet-template		application	media-type	application		[Alexey_Meandrov]
application/vnd.collection+json	application/vnd.collection+json		application	media-type	application		[Mike_Amundsen]
application/vnd.collection.doc+json	application/vnd.collection.doc+json		application	media-type	application		[Irakli_Nadareishvili]
application/vnd.collection.next+json	application/vnd.collection.next+json		application	media-type	application		[Ioseb_Dzmanashvili]
application/vnd.comicbook+zip	application/vnd.comicbook+zip		application	media-type	application		[Kim_Scarborough]
application/vnd.comicbook-rar	application/vnd.comicbook-rar		application	media-type	application		[Kim_Scarborough]
application/vnd.commerce-battelle	application/vnd.commerce-battelle		application	media-type	application		[David_Applebaum]
application/vnd.commonspace	application/vnd.commonspace		application	media-type	application		[Ravinder_Chandhok]
application/vnd.contact.cmsg	application/vnd.contact.cmsg		application	media-type	application		[Frank_Patz]
application/vnd.coreos.ignition+json	application/vnd.coreos.ignition+json		application	media-type	application		[Alex_Crawford]
application/vnd.cosmocaller	application/vnd.cosmocaller		application	media-type	application		[Steve_Dellutri]
application/vnd.crick.clicker	application/vnd.crick.clicker		application	media-type	application		[Andrew_Burt]
application/vnd.crick.clicker.keyboard	application/vnd.crick.clicker.keyboard		application	media-type	application		[Andrew_Burt]
application/vnd.crick.clicker.palette	application/vnd.crick.clicker.palette		application	media-type	application		[Andrew_Burt]
application/vnd.crick.clicker.template	application/vnd.crick.clicker.template		application	media-type	application		[Andrew_Burt]
application/vnd.crick.clicker.wordbank	application/vnd.crick.clicker.wordbank		application	media-type	application		[Andrew_Burt]
application/vnd.criticaltools.wbs+xml	application/vnd.criticaltools.wbs+xml		application	media-type	application		[Jim_Spiller]
application/vnd.cryptii.pipe+json	application/vnd.cryptii.pipe+json		application	media-type	application		[Fränz_Friederes]
application/vnd.crypto-shade-file	application/vnd.crypto-shade-file		application	media-type	application		[Connor_Horman]
application/vnd.cryptomator.encrypted	application/vnd.cryptomator.encrypted		application	media-type	application		[Sebastian_Stenzel]
application/vnd.cryptomator.vault	application/vnd.cryptomator.vault		application	media-type	application		[Sebastian_Stenzel]
application/vnd.ctc-posml	application/vnd.ctc-posml		application	media-type	application		[Bayard_Kohlhepp]
application/vnd.ctct.ws+xml	application/vnd.ctct.ws+xml		application	media-type	application		[Jim_Ancona]
application/vnd.cups-pdf	application/vnd.cups-pdf		application	media-type	application		[Michael_Sweet]
application/vnd.cups-postscript	application/vnd.cups-postscript		application	media-type	application		[Michael_Sweet]
application/vnd.cups-ppd	application/vnd.cups-ppd		application	media-type	application		[Michael_Sweet]
application/vnd.cups-raster	application/vnd.cups-raster		application	media-type	application		[Michael_Sweet]
application/vnd.cups-raw	application/vnd.cups-raw		application	media-type	application		[Michael_Sweet]
application/vnd.curl	application/vnd.curl		application	media-type	application		[Robert_Byrnes]
application/vnd.cxtf	application/vnd.cxtf		application	media-type	application		[Stefan_Gies]
application/vnd.cxzip	application/vnd.cxzip		application	media-type	application		[Stefan_Gies]
application/vnd.cyan.dean.root+xml	application/vnd.cyan.dean.root+xml		application	media-type	application		[Matt_Kern]
application/vnd.cybank	application/vnd.cybank		application	media-type	application		[Nor_Helmee]
application/vnd.cyclonedx+json	application/vnd.cyclonedx+json		application	media-type	application		[Patrick_Dwyer]
application/vnd.cyclonedx+xml	application/vnd.cyclonedx+xml		application	media-type	application		[Patrick_Dwyer]
application/vnd.d2l.coursepackage1p0+zip	application/vnd.d2l.coursepackage1p0+zip		application	media-type	application		[Viktor_Haag]
application/vnd.d3m-dataset	application/vnd.d3m-dataset		application	media-type	application		[Mi_Tar]
application/vnd.d3m-problem	application/vnd.d3m-problem		application	media-type	application		[Mi_Tar]
application/vnd.dart	application/vnd.dart		application	media-type	application		[Anders_Sandholm]
application/vnd.data-vision.rdz	application/vnd.data-vision.rdz		application	media-type	application		[James_Fields]
application/vnd.datalog	application/vnd.datalog		application	media-type	application		[Simon_Johnston]
application/vnd.datapackage+json	application/vnd.datapackage+json		application	media-type	application		[Paul_Walsh]
application/vnd.dataresource+json	application/vnd.dataresource+json		application	media-type	application		[Paul_Walsh]
application/vnd.dbf	application/vnd.dbf		application	media-type	application		[Mi_Tar]
application/vnd.dcmp+xml	application/vnd.dcmp+xml		application	media-type	application		[Jan_Boström]
application/vnd.debian.binary-package	application/vnd.debian.binary-package		application	media-type	application		[Debian_Policy_mailing_list]
application/vnd.dece.data	application/vnd.dece.data		application	media-type	application		[Michael_A_Dolan]
application/vnd.dece.ttml+xml	application/vnd.dece.ttml+xml		application	media-type	application		[Michael_A_Dolan]
application/vnd.dece.unspecified	application/vnd.dece.unspecified		application	media-type	application		[Michael_A_Dolan]
application/vnd.dece.zip	application/vnd.dece.zip		application	media-type	application		[Michael_A_Dolan]
application/vnd.deckyard.deck	application/vnd.deckyard.deck		application	media-type	application		[Jaap_Stronks]
application/vnd.denovo.fcselayout-link	application/vnd.denovo.fcselayout-link		application	media-type	application		[Michael_Dixon]
application/vnd.desmume.movie	application/vnd.desmume.movie		application	media-type	application		[Henrik_Andersson]
application/vnd.deut+json	application/vnd.deut+json		application	media-type	application		[Deut.li]
application/vnd.dgl	application/vnd.dgl		application	media-type	application		[Yusuf_Vızvız]
application/vnd.digitalstack.document+zip	application/vnd.digitalstack.document+zip		application	media-type	application		[Edwin_Spradley]
application/vnd.dir-bi.plate-dl-nosuffix	application/vnd.dir-bi.plate-dl-nosuffix		application	media-type	application		[Yamanaka]
application/vnd.dm.delegation+xml	application/vnd.dm.delegation+xml		application	media-type	application		[Axel_Ferrazzini]
application/vnd.dna	application/vnd.dna		application	media-type	application		[Meredith_Searcy]
application/vnd.document+json	application/vnd.document+json		application	media-type	application		[Tom_Christie]
application/vnd.dolby.mobile.1	application/vnd.dolby.mobile.1		application	media-type	application		[Steve_Hattersley]
application/vnd.dolby.mobile.2	application/vnd.dolby.mobile.2		application	media-type	application		[Steve_Hattersley]
application/vnd.doremir.scorecloud-binary-document	application/vnd.doremir.scorecloud-binary-document		application	media-type	application		[Erik_Ronström]
application/vnd.dpgraph	application/vnd.dpgraph		application	media-type	application		[David_Parker]
application/vnd.dreamfactory	application/vnd.dreamfactory		application	media-type	application		[William_C._Appleton]
application/vnd.drive+json	application/vnd.drive+json		application	media-type	application		[Keith_Kester]
application/vnd.dtg.local	application/vnd.dtg.local		application	media-type	application		[Ali_Teffahi]
application/vnd.dtg.local.flash	application/vnd.dtg.local.flash		application	media-type	application		[Ali_Teffahi]
application/vnd.dtg.local.html	application/vnd.dtg.local.html		application	media-type	application		[Ali_Teffahi]
application/vnd.dvb.ait	application/vnd.dvb.ait		application	media-type	application		[Peter_Siebert][Michael_Lagally]
application/vnd.dvb.dash-playlist+xml	application/vnd.dvb.dash-playlist+xml		application	media-type	application		[Emily_DUBS]
application/vnd.dvb.dvbisl+xml	application/vnd.dvb.dvbisl+xml		application	media-type	application		[Emily_DUBS]
application/vnd.dvb.dvbj	application/vnd.dvb.dvbj		application	media-type	application		[Peter_Siebert][Michael_Lagally]
application/vnd.dvb.esgcontainer	application/vnd.dvb.esgcontainer		application	media-type	application		[Joerg_Heuer]
application/vnd.dvb.ipdcdftnotifaccess	application/vnd.dvb.ipdcdftnotifaccess		application	media-type	application		[Roy_Yue]
application/vnd.dvb.ipdcesgaccess	application/vnd.dvb.ipdcesgaccess		application	media-type	application		[Joerg_Heuer]
application/vnd.dvb.ipdcesgaccess2	application/vnd.dvb.ipdcesgaccess2		application	media-type	application		[Jerome_Marcon]
application/vnd.dvb.ipdcesgpdd	application/vnd.dvb.ipdcesgpdd		application	media-type	application		[Jerome_Marcon]
application/vnd.dvb.ipdcroaming	application/vnd.dvb.ipdcroaming		application	media-type	application		[Yiling_Xu]
application/vnd.dvb.iptv.alfec-base	application/vnd.dvb.iptv.alfec-base		application	media-type	application		[Jean-Baptiste_Henry]
application/vnd.dvb.iptv.alfec-enhancement	application/vnd.dvb.iptv.alfec-enhancement		application	media-type	application		[Jean-Baptiste_Henry]
application/vnd.dvb.notif-aggregate-root+xml	application/vnd.dvb.notif-aggregate-root+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-container+xml	application/vnd.dvb.notif-container+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-generic+xml	application/vnd.dvb.notif-generic+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-ia-msglist+xml	application/vnd.dvb.notif-ia-msglist+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-ia-registration-request+xml	application/vnd.dvb.notif-ia-registration-request+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-ia-registration-response+xml	application/vnd.dvb.notif-ia-registration-response+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.notif-init+xml	application/vnd.dvb.notif-init+xml		application	media-type	application		[Roy_Yue]
application/vnd.dvb.pfr	application/vnd.dvb.pfr		application	media-type	application		[Peter_Siebert][Michael_Lagally]
application/vnd.dvb.service	application/vnd.dvb.service		application	media-type	application		[Peter_Siebert][Michael_Lagally]
application/vnd.dxr	application/vnd.dxr		application	media-type	application		[Michael_Duffy]
application/vnd.dynageo	application/vnd.dynageo		application	media-type	application		[Roland_Mechling]
application/vnd.dzr	application/vnd.dzr		application	media-type	application		[Carl_Anderson]
application/vnd.easykaraoke.cdgdownload	application/vnd.easykaraoke.cdgdownload		application	media-type	application		[Iain_Downs]
application/vnd.ecdis-update	application/vnd.ecdis-update		application	media-type	application		[Gert_Buettgenbach]
application/vnd.ecip.rlp	application/vnd.ecip.rlp		application	media-type	application		[Wei_Tang]
application/vnd.eclipse.ditto+json	application/vnd.eclipse.ditto+json		application	media-type	application		[Eclipse_Ditto_developers]
application/vnd.ecowin.chart	application/vnd.ecowin.chart		application	media-type	application		[Thomas_Olsson]
application/vnd.ecowin.filerequest	application/vnd.ecowin.filerequest		application	media-type	application		[Thomas_Olsson]
application/vnd.ecowin.fileupdate	application/vnd.ecowin.fileupdate		application	media-type	application		[Thomas_Olsson]
application/vnd.ecowin.series	application/vnd.ecowin.series		application	media-type	application		[Thomas_Olsson]
application/vnd.ecowin.seriesrequest	application/vnd.ecowin.seriesrequest		application	media-type	application		[Thomas_Olsson]
application/vnd.ecowin.seriesupdate	application/vnd.ecowin.seriesupdate		application	media-type	application		[Thomas_Olsson]
application/vnd.edulith.edux+json	application/vnd.edulith.edux+json		application	media-type	application		[Heike_Håland_Østensen]
application/vnd.efi.img	application/vnd.efi.img		application	media-type	application		[UEFI_Forum][Fu_Siyuan]
application/vnd.efi.iso	application/vnd.efi.iso		application	media-type	application		[UEFI_Forum][Fu_Siyuan]
application/vnd.eln+zip	application/vnd.eln+zip		application	media-type	application		[Nicolas_CARPI]
application/vnd.emclient.accessrequest+xml	application/vnd.emclient.accessrequest+xml		application	media-type	application		[Filip_Navara]
application/vnd.enliven	application/vnd.enliven		application	media-type	application		[Paul_Santinelli_Jr.]
application/vnd.enphase.envoy	application/vnd.enphase.envoy		application	media-type	application		[Chris_Eich]
application/vnd.eprints.data+xml	application/vnd.eprints.data+xml		application	media-type	application		[Tim_Brody]
application/vnd.epson.esf	application/vnd.epson.esf		application	media-type	application		[Shoji_Hoshina]
application/vnd.epson.msf	application/vnd.epson.msf		application	media-type	application		[Shoji_Hoshina]
application/vnd.epson.quickanime	application/vnd.epson.quickanime		application	media-type	application		[Yu_Gu]
application/vnd.epson.salt	application/vnd.epson.salt		application	media-type	application		[Yasuhito_Nagatomo]
application/vnd.epson.ssf	application/vnd.epson.ssf		application	media-type	application		[Shoji_Hoshina]
application/vnd.ericsson.quickcall	application/vnd.ericsson.quickcall		application	media-type	application		[Paul_Tidwell]
